"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_error_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","AttackType"
0,0,0,0,0.0023,0.02507,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.006,0,0,0,0.017,0.1,0,0.033,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00306,0.07333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.029,0,0,0,0,0.1,0,0.014,0.043,0.255,0.1,0,0.002,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00293,0.02457,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.032,0.032,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00322,0.00756,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.024,0.024,0,0,0,0,0.1,0,0,0.094,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00311,0.13633,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.001,0.255,0.1,0,0.1,0.001,0,0,0,0,"Normal"
0,0,0.14,0,0.12324,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.05,0.084,0.088,0.006,0.088,0.002,0,0,0,0,"Normal"
0,0.01,0.08,0,0.00048,0.00048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.1,0.037,0.037,0.003,0.037,0,0,0,0,0,"Normal"
0,0,0,0,0.00239,0.05052,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0,0,0,0,0.1,0,0,0.017,0.255,0.1,0,0.006,0.005,0,0,0,0,"Normal"
0,0,0,0,0.00325,0.02051,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00187,0.00316,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.018,0,0,0,0,0.1,0,0.022,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.002,0.07933,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.017,0.255,0.1,0,0.006,0.003,0,0,0,0,"Normal"
0,0,0,0,0.0023,0.05251,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.134,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00328,0.00864,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00331,0.00734,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.028,0.255,0.1,0,0.004,0.004,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00043,0.00043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0.106,0,0,0,0,0.1,0,0.004,0.255,0.254,0.1,0.001,0.001,0,0,0,0,0,"Normal"
0.0189,0,0.07,0,0.00536,0.01664,0,0,0,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0.001,0.001,0,0,0,0,0.1,0,0,0.006,0.002,0.033,0.05,0.017,0,0,0,0.017,0.05,"Normal"
0,0,0,0,0.00319,0.0131,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.058,0.255,0.1,0,0.002,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00243,0.01607,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.009,0,0,0,0,0.1,0,0.022,0.137,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.0025,0.00815,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.085,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00297,0.00255,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.012,0.009,0.008,0,0,0.1,0,0.017,0.241,0.255,0.1,0,0,0.001,0.001,0.001,0,0,"Normal"
0,0,0,0,0.00276,0.03365,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.016,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00214,0.05925,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.015,0.015,0,0,0,0,0.1,0,0,0.015,0.255,0.1,0,0.007,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00301,0.00774,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0,0,0,0,0.1,0,0,0.142,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00218,0.02767,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.015,0.018,0,0,0,0,0.1,0,0.011,0.015,0.255,0.1,0,0.007,0.007,0,0,0,0,"Normal"
0,0,0,0,0.0028,0.03826,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.014,0,0,0,0,0.1,0,0.014,0.009,0.255,0.1,0,0.011,0.006,0,0,0,0,"Normal"
0,0,0,0,0.00403,0.04355,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.019,0,0,0,0,0.1,0,0.011,0.197,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00324,0.02994,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00324,0.00481,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.012,0.255,0.1,0,0.008,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00318,0.04824,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.004,0.255,0.1,0,0.025,0.004,0,0.001,0,0,"Normal"
0.0001,0,0.01,0,0.00915,0.0033,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.254,0.157,0.061,0.001,0,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00218,0.0018,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.027,0.027,0,0,0,0,0.1,0,0,0.035,0.255,0.1,0,0.003,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00238,0.01471,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.19,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00225,0.06916,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.248,0.255,0.1,0,0,0.001,0,0,0,0,"Normal"
0,0,0.14,0,0.05336,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.137,0.078,0.057,0.004,0.057,0,0,0,0,0,"Normal"
0.0001,0,0.01,0,0.02453,0.00406,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.057,0.238,0.091,0.005,0.002,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00227,0.01126,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.01,0.255,0.1,0,0.01,0.002,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00045,0.00077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0.148,0,0,0,0,0.1,0,0,0.255,0.188,0.074,0.001,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00151,0.00746,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.027,0,0,0,0,0.1,0,0.015,0.002,0.255,0.1,0,0.05,0.006,0,0,0,0,"Normal"
0,0,0,0,0.00324,0.01761,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.045,0.049,0,0,0,0,0.1,0,0.006,0.138,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00217,0.01718,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.1,0,0,0.17,0.255,0.1,0,0.001,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00315,0.02102,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.169,0.255,0.1,0,0.001,0.003,0.001,0.001,0.001,0.001,"Normal"
0,0,0,0,0.00217,0.00344,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.024,0.024,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00188,0.03251,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0.0007,0,0.01,0,0.00646,0.00329,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.184,0.177,0.067,0.002,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00216,0.01524,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0,0,0,0.1,0,0,0.059,0.059,0.1,0,0.002,0,0,0,0,0,"Normal"
0,0,0,0,0.00217,0.01035,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.035,0.035,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0.0001,0,0.01,0,0.01264,0.00333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.138,0.178,0.07,0.003,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00284,0.01395,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.028,0,0,0,0,0.1,0,0.014,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00221,0.00398,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00253,0.03659,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.057,0.255,0.1,0,0.002,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00202,0.01743,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.022,0,0,0,0,0.1,0,0.009,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00283,0.05219,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.008,0,0,0,0,0.1,0,0.025,0.01,0.255,0.1,0,0.01,0.005,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.255,0.228,0.089,0.001,0.001,0,0,0,0,0,"Normal"
0,0,0.01,0,0.01018,0.00366,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.03,0.147,0.077,0.013,0.003,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00353,0.00779,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.01,0,0,0,0,0.1,0,0.02,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00208,0.00764,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.127,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0.0005,0,0.01,0,0.01039,0.00371,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.017,0.017,0.1,0,0.006,0,0,0,0,0,"Normal"
0,0,0.01,0,0.01511,0.00339,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.163,0.092,0.056,0.004,0.001,0,0,0,0.001,0,"Normal"
0,0,0,0,0.00231,0.00392,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.021,0.025,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00046,0.00076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.049,0,0,0,0,0.098,0.004,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00203,0.00567,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0.1,0,0,0.013,0.255,0.1,0,0.008,0.008,0,0,0,0,"Normal"
0,0,0,0,0.00212,0.25672,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0.001,0,0,0,0,0,"Normal"
0,0,0,0,0.00226,0.03181,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.008,0,0,0,0,0.1,0,0.038,0.036,0.255,0.1,0,0.003,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00302,0.15027,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.009,0.255,0.1,0,0.011,0.004,0,0,0,0,"Normal"
0.0004,0,0.01,0,0.02659,0.00335,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.255,0.172,0.067,0.002,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00308,0.38604,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00203,0.07248,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.014,0.255,0.1,0,0.007,0.004,0,0.001,0,0,"Normal"
0,0,0,0,0.00322,0.10967,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.015,0.016,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00211,0.02402,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.026,0.026,0,0,0,0,0.1,0,0,0.034,0.255,0.1,0,0.003,0.002,0,0,0,0,"Normal"
0,0,0.14,0,0.10389,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0.1,0,0,0.042,0.122,0.055,0.012,0.055,0.002,0,0,0,0,"Normal"
0,0.01,0.08,0,0.00048,0.00048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.212,0.083,0.001,0.083,0,0,0,0,0,"Normal"
0,0,0,0,0.00229,0.00553,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.014,0.255,0.1,0,0.007,0.005,0,0.001,0,0,"Normal"
0,0,0,0,0.00204,0.02367,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.046,0,0,0,0,0.1,0,0.009,0.153,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00319,0.01719,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0,0,0,0,0.1,0,0,0.252,0.255,0.1,0,0,0.001,0,0,0,0,"Normal"
0,0,0,0,0.0025,0.00508,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0,0,0,0.1,0,0,0.094,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0.01,0,0.00887,0.00327,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.001,0.161,0.1,0,0.1,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00184,0.0165,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.249,0.241,0.097,0.001,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00228,0.00183,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.0021,0.04046,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.051,0.255,0.1,0,0.002,0.003,0.006,0.001,0,0,"Normal"
0,0,0.14,0,0.04797,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.088,0.078,0.061,0.003,0.061,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00225,0.01481,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.019,0,0,0,0,0.1,0,0.011,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.0019,0.00246,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.1,0,0,0.059,0.255,0.1,0,0.002,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00215,0.00395,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.027,0.027,0,0,0,0,0.1,0,0,0.132,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00254,0.00269,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.022,0.022,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00256,0.00186,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0,0,0,0,0.1,0,0,0.147,0.147,0.1,0,0.001,0,0,0,0,0,"Normal"
0,0,0,0,0.00238,0.08719,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.22,0.255,0.1,0,0,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00325,0.00255,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0.1,0,0,0.154,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00219,0.14251,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.084,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00394,0.07896,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0.0027,0,0.07,0,0.00685,0.02077,0,0,0,1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.001,0.001,0,0,0,0,0.1,0,0,0.008,0.001,0.012,0.038,0.012,0,0,0,0,0,"Normal"
0,0,0,0,0.00224,0.47478,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.014,0.255,0.1,0,0.007,0.004,0,0,0,0,"Normal"
0,0,0.03,0,0.0001,0.00037,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.001,0,0,0,0,0.05,0.1,0,0.144,0.007,0.004,0.006,0.001,0.029,0,0,0,0,"Normal"
0,0,0,0,0.00249,0.06849,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.125,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0.0009,0,0.01,0,0.00701,0.00334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.004,0,0,0,0,0.1,0,0.1,0.22,0.133,0.06,0.003,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00243,0.00468,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.031,0.255,0.1,0,0.003,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00201,0.04894,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00328,0.05415,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0.1,0,0,0.188,0.255,0.1,0,0.001,0.002,0.001,0,0,0,"Normal"
0,0,0.14,0,0.00852,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.03,0.015,0.05,0.01,0.05,0,0,0,0,0,"Normal"
0,0,0,0,0.00344,0.00938,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.028,0.028,0,0,0,0,0.1,0,0,0.028,0.183,0.1,0,0.004,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00289,0.00273,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.009,0,0,0,0,0.1,0,0.033,0.016,0.255,0.1,0,0.006,0.005,0,0,0,0,"Normal"
0,0,0,0,0.00305,0.11556,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
