"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_error_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","AttackType"
0,0,0,0,0.00233,0.05545,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.008,0.255,0.1,0,0.012,0.004,0,0,0,0,"Normal"
0,0,0.14,0,0.00373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.078,0.035,0.022,0.005,0.022,0.006,0,0,0,0,"Normal"
0.0003,0,0.01,0,0.01791,0.00364,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.045,0.191,0.089,0.007,0.002,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00202,0.00503,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.006,0,0,0,0,0.1,0,0.033,0.078,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00046,0.00046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.014,0,0,0,0,0.1,0,0.014,0.255,0.254,0.1,0.001,0.001,0,0,0,0,0,"Normal"
0,0,0,0,0.0029,0.00596,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.007,0,0,0,0,0.1,0,0.057,0.006,0.255,0.1,0,0.017,0.009,0,0,0,0,"Normal"
0,0,0.04,0,0.0001,0.00285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.031,0.001,0.003,0.01,0.003,0,0,0,0,0,"Normal"
0.0023,0,0.07,0,0.00322,0.01054,0,0,0,0.6,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.001,0.001,0,0,0,0,0.1,0,0,0.031,0.018,0.058,0.013,0.003,0,0,0,0,0,"Normal"
0,0,0,0,0.00239,0.02446,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.013,0.255,0.1,0,0.008,0.005,0,0,0,0,"Normal"
0,0,0,0,0.00286,0.00622,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.015,0,0,0,0,0.1,0,0.02,0.114,0.255,0.1,0,0.001,0.005,0,0,0,0,"Normal"
0,0,0,0,0.0022,0.08412,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.018,0,0,0,0,0.1,0,0.011,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0.01,0,0.00716,0.00334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.125,0.182,0.069,0.003,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00215,0.00288,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.011,0.011,0,0,0,0,0.1,0,0,0.029,0.255,0.1,0,0.003,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00306,0.03211,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.012,0.012,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00155,0.03902,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.003,0.255,0.1,0,0.033,0.004,0,0.001,0,0,"Normal"
0,0,0,0,0.00241,0.00306,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.019,0.019,0,0,0,0,0.1,0,0,0.023,0.255,0.1,0,0.004,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00171,0.04145,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.017,0.017,0.1,0,0.006,0,0,0,0,0,"Normal"
0,0,0,0,0.00344,0.01751,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.019,0,0,0,0,0.1,0,0.016,0.045,0.255,0.1,0,0.002,0.004,0,0,0,0,"Normal"
0.0005,0,0.01,0,0.00917,0.00372,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.027,0.022,0.081,0.011,0.004,0,0,0,0,0,"Normal"
0,0,0,0,0.00255,0.02494,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.057,0.255,0.1,0,0.002,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00308,0.03252,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.01,0.255,0.1,0,0.01,0.004,0,0.001,0,0,"Normal"
0,0,0,0,0.00286,0.0182,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0,0,0,0,0.1,0,0,0.017,0.255,0.1,0,0.006,0.005,0,0,0,0,"Normal"
0,0,0,0,0.00294,0.01277,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.023,0.032,0.004,0.006,0,0,0.1,0,0.019,0.055,0.255,0.1,0,0.002,0.001,0.002,0,0,0,"Normal"
0,0,0,0,0.00317,0.02536,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.033,0,0,0,0,0.1,0,0.006,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.026,0,0,0,0,0.1,0,0.012,0.255,0.238,0.093,0.001,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00262,0.07732,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0,0,0,0,0.1,0,0.05,0.082,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00177,0.53218,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.001,0.255,0.1,0,0.1,0.005,0,0,0,0,"Normal"
0,0,0,0,0.00218,0.04894,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.035,0.006,0.003,0,0,0.1,0,0.009,0.078,0.255,0.1,0,0.001,0.002,0.001,0,0,0,"Normal"
0,0,0,0,0.00238,0.00304,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00209,0.02031,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.021,0.023,0,0,0,0,0.1,0,0.009,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00226,0.01454,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.012,0,0,0,0,0.1,0,0.025,0.019,0.255,0.1,0,0.005,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00358,0.00675,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0.001,0.001,0,0,"Normal"
0,0,0,0,0.002,0.04937,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.003,0.255,0.1,0,0.033,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00192,0.02568,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.017,0,0,0,0,0.1,0,0.012,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00336,0.01528,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.017,0,0,0,0,0.1,0,0.012,0.035,0.255,0.1,0,0.003,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00218,0.01551,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.023,0.026,0,0.004,0,0,0.1,0,0.012,0.153,0.255,0.1,0,0.001,0.002,0.001,0,0,0,"Normal"
0,0,0,0,0.00323,0.01409,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.077,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00046,0.00046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.015,0,0,0,0,0.1,0,0.02,0.255,0.249,0.098,0.001,0.006,0,0,0,0,0,"Normal"
0,0,0,0,0.00233,0.0138,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.023,0,0,0,0,0.1,0,0.009,0.255,0.249,0.098,0.001,0,0,0,0,0,0,"Normal"
0,0,0.01,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0.1,0.1,0.1,0,0,0.052,0.15,0.042,0.01,0.002,0.001,0,0,0.002,0.001,"Normal"
0,0,0,0,0.0034,0.27554,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0.01,0.02,0,0.0002,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.017,0,0,0,0,0.1,0,0.012,0.255,0.213,0.084,0.001,0.001,0,0,0,0,0,"Normal"
0,0,0,0,0.00341,0.01683,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.005,0,0,0,0,0.1,0,0.04,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00205,0.0579,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.07,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00216,0.00651,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0,0,0,0,0.1,0,0.05,0.078,0.255,0.1,0,0.001,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00278,0.00622,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.01,0,0,0,0,0.1,0,0.04,0.069,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
0,0,0,0,0.0034,0.00439,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.012,0,0,0,0,0.1,0,0.033,0.255,0.255,0.1,0,0.001,0,0,0,0,0,"Normal"
0,0,0,0,0.00318,0.00324,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.08,0.255,0.1,0,0.001,0.005,0,0.001,0,0,"Normal"
0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0.05,0.033,0,0,0.1,0,0.067,0.068,0.255,0.1,0,0.003,0.002,0.006,0.002,0,0,"Normal"
0.0027,0,0.07,0,0.00364,0.01181,0,0,0,0.7,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.001,0.001,0,0,0,0,0.1,0,0,0.086,0.037,0.043,0.007,0.001,0,0,0,0,0,"Normal"
0.0001,0,0.01,0,0.02456,0.0034,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.094,0.11,0.022,0.004,0.001,0.002,0.001,0.001,0,0,"Normal"
0.0003,0,0.01,0,0.00598,0.00334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.004,0,0,0,0,0.1,0,0.1,0.04,0.153,0.085,0.01,0.003,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00291,0.01078,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.017,0,0,0,0,0.1,0,0.012,0.04,0.255,0.1,0,0.003,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00184,0.20805,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0.033,0.025,0,0,0.1,0,0.05,0.003,0.255,0.1,0,0.033,0.003,0.033,0.001,0,0,"Normal"
0,0,0,0,0.00314,0.0055,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.018,0.255,0.1,0,0.006,0.001,0.006,0,0,0,"Normal"
0,0,0,0,0.00211,0.00527,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.036,0.036,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00196,0.25519,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.004,0,0,0,0,0.1,0,0.05,0.058,0.255,0.1,0,0.002,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00222,0.01447,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.005,0,0,0,0,0.1,0,0.04,0.114,0.255,0.1,0,0.001,0.002,0,0,0,0,"Normal"
0,0,0.14,0,0.0074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.159,0.061,0.014,0.003,0.014,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00314,0.00716,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.02,0,0,0,0,0.1,0,0.015,0.08,0.255,0.1,0,0.001,0.005,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00044,0.00079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.024,0,0,0,0,0.1,0,0.008,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00182,0.02305,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.007,0,0,0,0,0.1,0,0.057,0.044,0.255,0.1,0,0.002,0.008,0,0,0,0,"Normal"
0.0002,0,0.01,0,0.01407,0.00334,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.067,0.021,0.031,0.004,0.001,0,0,0,0,0,"Normal"
0,0.01,0.08,0,0.00048,0.00048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.078,0.011,0.014,0.005,0.014,0,0,0,0,0,"Normal"
0,0,0,0,0.00204,0.03746,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.007,0.007,0,0,0,0,0.1,0,0,0.014,0.255,0.1,0,0.007,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00222,0.00314,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00033,0.00088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0.1,0,0.1,0.255,0.215,0.084,0.001,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00214,0.00392,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.015,0.034,0,0.006,0,0,0.1,0,0.015,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0.0045,0,0.01,0,0.01183,0.00369,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.218,0.101,0.046,0.001,0,0,0,0,0,0,"Normal"
0.0008,0,0.01,0,0.0126,0.00339,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.122,0.218,0.091,0.003,0.001,0.001,0,0,0,0,"Normal"
0.0001,0,0.01,0,0.00696,0.00333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.109,0.135,0.05,0.005,0.001,0.001,0,0,0,0,"Normal"
0,0,0.14,0,0.02881,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.007,0,0,0,0,0.1,0,0.029,0.062,0.121,0.065,0.003,0.065,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00295,0.02727,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.025,0.026,0,0,0,0,0.1,0,0.008,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00319,0.03518,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.015,0.015,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00331,0.01337,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.009,0.038,0,0,0,0,0.1,0,0.005,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00373,0.00606,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.005,0.255,0.1,0,0.02,0.001,0,0,0,0,"Normal"
0,0,0,0,0.00263,0.03625,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00208,0.01918,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.013,0.013,0,0,0,0,0.1,0,0,0.104,0.255,0.1,0,0.001,0.004,0,0,0,0,"Normal"
0,0,0,0,0.00286,0.01195,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0.1,0,0,0.004,0.255,0.1,0,0.025,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00299,0.02037,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.008,0,0,0,0,0.1,0,0,0.008,0.255,0.1,0,0.012,0.007,0,0,0,0,"Normal"
0,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.018,0,0,0,0,0.1,0,0.022,0.255,0.226,0.089,0.001,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00222,0.07016,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.015,0.015,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00317,0.1264,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.006,0.006,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00308,0.11316,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.001,0,0,0,0,0.1,0,0,0.123,0.255,0.1,0,0.001,0.001,0.001,0,0,0,"Normal"
0,0,0.01,0,0.01528,0.00328,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.158,0.138,0.049,0.002,0.001,0.002,0,0,0,0,"Normal"
0,0,0,0,0.00317,0.01543,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.01,0.017,0,0,0,0,0.1,0,0.012,0.01,0.069,0.1,0,0.01,0.004,0,0.001,0,0,"Normal"
0,0,0,0,0.00289,0.01726,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.016,0.016,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00225,0.01653,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0,0.1,0,0.067,0.009,0.255,0.1,0,0.011,0.003,0,0,0,0,"Normal"
0,0,0,0,0.00284,0.05989,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.008,0.009,0,0,0,0,0.1,0,0.022,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00285,0.02345,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.003,0.255,0.1,0,0.033,0.001,0,0,0,0,"Normal"
0.0009,0.01,0.02,0,0.00042,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.005,0,0,0,0,0.1,0,0,0.255,0.239,0.094,0.001,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00191,0.06537,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.017,0.017,0,0,0,0,0.1,0,0,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00228,0.00535,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.034,0.039,0,0,0,0,0.1,0,0.008,0.255,0.255,0.1,0,0,0,0,0,0,0,"Normal"
0,0,0,0,0.00205,0.00876,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.003,0.003,0,0,0,0,0.1,0,0,0.052,0.255,0.1,0,0.002,0.005,0.002,0.001,0,0,"Normal"
0,0,0,0,0.00239,0.26226,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014,0.014,0,0,0,0,0.1,0,0,0.151,0.215,0.1,0,0.001,0.003,0,0,0,0,"Normal"
0,0,0.01,0,0.01173,0.00333,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0.1,0,0.1,0.2,0.13,0.054,0.003,0,0.002,0.001,0.002,0,0,"Normal"
